;Date;Date_excel;CSS;Fonte;Data;Data_excel;Vazao;NivelConsistencia;CSS_na_mean;CSS_na_interpolation;CSS_kalman;CSS_spline;CSS_stine;Qss
2944;22/01/1992;33625;NA;;22/01/1992;33625;2512.742;2;94.96162693;73.0756875;70.73042219;72.5061784;80.42364814;17460.0471
2945;23/01/1992;33626;NA;;23/01/1992;33626;2723.961;2;94.96162693;72.995;70.64342222;71.54090564;80.38831076;18919.40746
2946;24/01/1992;33627;NA;;24/01/1992;33627;2987.149;2;94.96162693;72.9143125;70.55642226;70.5640408;80.35221949;20738.0781
2947;25/01/1992;33628;NA;;25/01/1992;33628;3277.882;2;94.96162693;72.833625;70.4694223;69.57588587;80.31537126;22746.03637
2948;26/01/1992;33629;NA;;26/01/1992;33629;3657.042;2;94.96162693;72.7529375;70.38242234;68.57674283;80.27776302;25365.23865
2949;27/01/1992;33630;NA;;27/01/1992;33630;4040.427;2;94.96162693;72.67225;70.29542237;67.56691368;80.23939165;28011.00135
2950;28/01/1992;33631;NA;;28/01/1992;33631;4289.478;2;94.96162693;72.5915625;70.20842241;66.54670041;80.20025407;29723.08828
2951;29/01/1992;33632;NA;;29/01/1992;33632;4310.47;2;94.96162693;72.510875;70.12142245;65.51640502;80.16034715;29853.68586
2952;30/01/1992;33633;NA;;30/01/1992;33633;4226.721;2;94.96162693;72.4301875;70.03442249;64.47632948;80.11966773;29258.79686
2953;31/01/1992;33634;NA;;31/01/1992;33634;4102.194;2;94.96162693;72.3495;69.94742252;63.4267758;80.07821267;28382.08581
2954;01/02/1992;33635;NA;;01/02/1992;33635;3989.21;2;94.96162693;72.2688125;69.86042256;62.36804595;80.03597879;27585.82025
2955;02/02/1992;33636;NA;;02/02/1992;33636;3766.625;2;94.96162693;72.188125;69.7734226;61.30044194;79.9929629;26032.62187
2956;03/02/1992;33637;NA;;03/02/1992;33637;3607.612;2;94.96162693;72.1074375;69.68642264;60.22426576;79.94916178;24919.96799
2957;04/02/1992;33638;NA;;04/02/1992;33638;3519.242;2;94.96162693;72.02675;69.59942267;59.13981939;79.90457222;24295.98469
2958;05/02/1992;33639;NA;;05/02/1992;33639;3509.471;2;94.96162693;71.9460625;69.51242271;58.04740483;79.85919095;24214.76767
2959;06/02/1992;33640;NA;;06/02/1992;33640;3529.022;2;94.96162693;71.865375;69.42542275;56.94732406;79.81301472;24335.58685
2960;07/02/1992;33641;NA;;07/02/1992;33641;3637.241;2;94.96162693;71.7846875;69.33842279;55.83987908;79.76604025;25067.08616
2961;08/02/1992;33642;NA;;08/02/1992;33642;3806.757;2;94.96162693;71.704;69.25142282;54.72537188;79.71826423;26219.64042
2962;09/02/1992;33643;NA;;09/02/1992;33643;3897.605;2;94.96162693;71.6233125;69.16442286;53.60410445;79.66968336;26829.01062
2963;10/02/1992;33644;NA;;10/02/1992;33644;3948.403;2;94.96162693;71.542625;69.0774229;52.47637878;79.62029428;27161.82796
2964;11/02/1992;33645;NA;;11/02/1992;33645;3938.225;2;94.96162693;71.4619375;68.99042294;51.34249686;79.57009366;27074.73013
2965;12/02/1992;33646;NA;;12/02/1992;33646;3877.351;2;94.96162693;71.38125;68.90342298;50.20276068;79.51907811;26639.13977
2966;13/02/1992;33647;NA;;13/02/1992;33647;3847.04;2;94.96162693;71.3005625;68.81642301;49.05747224;79.46724424;26413.66085
2967;14/02/1992;33648;NA;;14/02/1992;33648;3857.134;2;94.96162693;71.219875;68.72942305;47.90693352;79.41458864;26465.41814
2968;15/02/1992;33649;NA;;15/02/1992;33649;3847.04;2;94.96162693;71.1391875;68.64242309;46.75144651;79.36110789;26378.3828
2969;16/02/1992;33650;NA;;16/02/1992;33650;3836.955;2;94.96162693;71.0585;68.55542313;45.59131321;79.30679853;26291.22772
2970;17/02/1992;33651;NA;;17/02/1992;33651;3826.879;2;94.96162693;70.9778125;68.46842316;44.4268356;79.25165709;26203.95379
2971;18/02/1992;33652;NA;;18/02/1992;33652;3766.625;2;94.96162693;70.897125;68.3814232;43.25831568;79.1956801;25773.15703
2972;19/02/1992;33653;NA;;19/02/1992;33653;3587.907;2;94.96162693;70.8164375;68.29442324;42.08605544;79.13886403;24532.6652
2973;20/02/1992;33654;NA;;20/02/1992;33654;3354.454;2;94.96162693;70.73575;68.20742328;40.91035686;79.08120537;22919.69655
2974;21/02/1992;33655;NA;;21/02/1992;33655;3079.885;2;94.96162693;70.6550625;68.12042331;39.73152195;79.02270056;21028.10372
2975;22/02/1992;33656;NA;;22/02/1992;33656;2777.705;2;94.96162693;70.574375;68.03342335;38.54985268;78.96334604;18950.70653
2976;23/02/1992;33657;NA;;23/02/1992;33657;2495.415;2;94.96162693;70.4936875;67.94642339;37.36565106;78.90313823;17011.82085
2977;24/02/1992;33658;NA;;24/02/1992;33658;2257.344;2;94.96162693;70.413;67.85942343;36.17921907;78.84207351;15376.92609
2978;25/02/1992;33659;NA;;25/02/1992;33659;2100.676;2;94.96162693;70.3323125;67.77242346;34.9908587;78.78014827;14298.47137
2979;26/02/1992;33660;NA;;26/02/1992;33660;2027.87;2;94.96162693;70.251625;67.6854235;33.80087194;78.71735884;13791.90849
2980;27/02/1992;33661;NA;;27/02/1992;33661;1971.875;2;94.96162693;70.1709375;67.59842354;32.60956079;78.65370157;13400.23114
2981;28/02/1992;33662;NA;;28/02/1992;33662;1900.704;2;94.96162693;70.09025;67.51142358;31.41722723;78.58917277;12905.97884
2982;29/02/1992;33663;NA;;29/02/1992;33663;1979.841;2;94.96162693;70.0095625;67.42442361;30.22417326;78.52376872;13432.13943
2983;01/03/1992;33664;NA;;01/03/1992;33664;1955.979;2;94.96162693;69.928875;67.33742365;29.03070086;78.45748569;13259.0472
2984;02/03/1992;33665;NA;;02/03/1992;33665;2060.115;2;94.96162693;69.8481875;67.25042369;27.83711203;78.39031994;13953.00159
2985;03/03/1992;33666;NA;;03/03/1992;33666;2341.396;2;94.96162693;69.7675;67.16342373;26.64370876;78.32226768;15844.32958
2986;04/03/1992;33667;NA;;04/03/1992;33667;2547.524;2;94.96162693;69.6868125;67.07642376;25.45079304;78.25332513;17224.03214
2987;05/03/1992;33668;NA;;05/03/1992;33668;2750.786;2;94.96162693;69.606125;66.9894238;24.25866686;78.18348846;18581.70633
2988;06/03/1992;33669;NA;;06/03/1992;33669;2768.722;2;94.96162693;69.5254375;66.90242384;23.06763221;78.11275384;18685.944
2989;07/03/1992;33670;NA;;07/03/1992;33670;2759.749;2;94.96162693;69.44475;66.81542388;21.87799108;78.0411174;18608.30459
2990;08/03/1992;33671;NA;;08/03/1992;33671;2661.732;2;94.96162693;69.3640625;66.72842392;20.69004547;77.96857527;17930.71743
2991;09/03/1992;33672;NA;;09/03/1992;33672;2512.742;2;94.96162693;69.283375;66.64142395;19.50409735;77.89512354;16911.10211
2992;10/03/1992;33673;NA;;10/03/1992;33673;2332.942;2;94.96162693;69.2026875;66.55442399;18.32044873;77.82075827;15686.03365
2993;11/03/1992;33674;NA;;11/03/1992;33674;2240.665;2;94.96162693;69.122;66.46742403;17.1394016;77.74547553;15051.0153
2994;12/03/1992;33675;NA;;12/03/1992;33675;2240.665;2;94.96162693;69.0413125;66.38042407;15.96125794;77.66927133;15036.26266
2995;13/03/1992;33676;NA;;13/03/1992;33676;2224.03;2;94.96162693;68.960625;66.2934241;14.78631975;77.59214168;14909.81047
2996;14/03/1992;33677;NA;;14/03/1992;33677;2224.03;2;94.96162693;68.8799375;66.20642414;13.61488901;77.51408256;14894.81093
2997;15/03/1992;33678;NA;;15/03/1992;33678;2224.03;2;94.96162693;68.79925;66.11942418;12.44726772;77.43508993;14879.63201
2998;16/03/1992;33679;NA;;16/03/1992;33679;2157.93;2;94.96162693;68.7185625;66.03242422;11.28375788;77.35515972;14422.49451
2999;17/03/1992;33680;NA;;17/03/1992;33680;2182.635;2;94.96162693;68.637875;65.94542425;10.12466146;77.27428784;14572.35924
3000;18/03/1992;33681;NA;;18/03/1992;33681;2617.595;2;94.96162693;68.5571875;65.85842429;8.97028046;77.19247018;17457.86511
3001;19/03/1992;33682;NA;;19/03/1992;33682;2661.732;2;94.96162693;68.4765;65.77142433;7.820916873;77.1097026;17733.19936
3002;20/03/1992;33683;NA;;20/03/1992;33683;2582.475;2;94.96162693;68.3958125;65.68442437;6.676872689;77.02598095;17186.4867
3003;21/03/1992;33684;NA;;21/03/1992;33684;2556.246;2;94.96162693;68.315125;65.5974244;5.538449897;76.94130102;16993.22915
3004;22/03/1992;33685;NA;;22/03/1992;33685;2547.524;2;94.96162693;68.2344375;65.51042444;4.40595049;76.85565862;16916.39725
3005;23/03/1992;33686;NA;;23/03/1992;33686;2512.742;2;94.96162693;68.15375;65.42342448;3.279676457;76.7690495;16666.63041
3006;24/03/1992;33687;NA;;24/03/1992;33687;2358.337;2;94.96162693;68.0730625;65.33642452;2.15992979;76.68146941;15624.6405
3007;25/03/1992;33688;NA;;25/03/1992;33688;2092.542;2;94.96162693;67.992375;65.24942455;1.047012479;76.59291406;13847.66406
3008;26/03/1992;33689;NA;;26/03/1992;33689;1955.979;2;94.96162693;67.9116875;65.16242459;-0.058773485;76.50337914;12928.80986
3009;27/03/1992;33690;NA;;27/03/1992;33690;1885.015;2;94.96162693;67.831;65.07542463;-1.157126111;76.41286032;12445.00311
3010;28/03/1992;33691;NA;;28/03/1992;33691;1995.805;2;94.96162693;67.7503125;64.98842467;-2.247743408;76.32135322;13160.66732
3011;29/03/1992;33692;NA;;29/03/1992;33692;2190.892;2;94.96162693;67.669625;64.9014247;-3.330323386;76.22885348;14429.59361
3012;30/03/1992;33693;NA;;30/03/1992;33693;2224.03;2;94.96162693;67.5889375;64.81442474;-4.404564053;76.13535666;14629.88021
3013;31/03/1992;33694;NA;;31/03/1992;33694;2190.892;2;94.96162693;67.50825;64.72742478;-5.470163419;76.04085834;14394.00743
3014;01/04/1992;33695;NA;;01/04/1992;33695;2133.326;2;94.96162693;67.4275625;64.64042482;-6.526819492;75.94535405;13998.19954
3015;02/04/1992;33696;NA;;02/04/1992;33696;2182.635;2;94.96162693;67.346875;64.55342486;-7.574230283;75.84883929;14303.54863
3016;03/04/1992;33697;NA;;03/04/1992;33697;2383.829;2;94.96162693;67.2661875;64.46642489;-8.6120938;75.75130954;15601.95376
3017;04/04/1992;33698;NA;;04/04/1992;33698;2469.504;2;94.96162693;67.1855;64.37942493;-9.640108053;75.65276026;16141.66221
3018;05/04/1992;33699;NA;;05/04/1992;33699;2332.942;2;94.96162693;67.1048125;64.29242497;-10.65797105;75.55318688;15228.96793
3019;06/04/1992;33700;NA;;06/04/1992;33700;2116.979;2;94.96162693;67.024125;64.20542501;-11.6653808;75.45258478;13800.80484
3020;07/04/1992;33701;NA;;07/04/1992;33701;1885.015;2;94.96162693;66.9434375;64.11842504;-12.66203532;75.35094936;12272.05467
3021;08/04/1992;33702;NA;;08/04/1992;33702;1746.8;2;94.96162693;66.86275;64.03142508;-13.6476326;75.24827594;11356.73468
3022;09/04/1992;33703;NA;;09/04/1992;33703;1676.177;2;94.96162693;66.7820625;63.94442512;-14.62187067;75.14455984;10882.56236
3023;10/04/1992;33704;NA;;10/04/1992;33704;1708.156;2;94.96162693;66.701375;63.85742516;-15.58444753;75.03979635;11074.72421
3024;11/04/1992;33705;NA;;11/04/1992;33705;1746.8;2;94.96162693;66.6206875;63.77042519;-16.53506118;74.93398074;11309.30014
3025;12/04/1992;33706;NA;;12/04/1992;33706;1733.886;2;94.96162693;66.54;63.68342523;-17.47340965;74.82710822;11209.68075
3026;13/04/1992;33707;NA;;13/04/1992;33707;1727.442;2;94.96162693;66.4593125;63.59642527;-18.39919094;74.71917401;11151.9106
