Date;Q_24700000;Q_24850000;Q_25200000;Q_25950000;Q_26350000;Q_27500000;Q_28300000;Q_26800000;Q_26710000
1991-04-20;1479.24;1834.88;2108.82;4241.01;11585.0;12694.5;14012.2;1814.17;695.022
1991-04-21;1405.14;1817.6;2149.72;4153.97;11703.9;12722.1;14051.4;1776.11;697.559
1991-04-22;1375.11;1726.59;2274.07;4125.09;11823.6;12832.6;14169.2;1750.86;697.559
1991-04-23;1413.77;1687.4;2182.63;4053.18;11944.1;12943.6;14287.8;1731.99;700.1
1991-04-24;1426.76;1687.4;1979.84;3953.22;11984.5;13055.0;14406.9;1700.67;702.646
1991-04-25;1353.84;1632.07;1799.55;3896.48;12106.1;13138.9;14566.9;1675.73;705.196
1991-04-26;1237.4;1518.46;1695.34;3840.01;12146.8;13251.1;14728.0;1663.3;707.75
1991-04-27;1141.26;1429.06;1619.13;3783.81;12187.6;13307.3;14809.0;1626.17;707.75
1991-04-28;1079.07;1398.06;1587.73;3700.04;12187.6;13363.7;14849.6;1601.55;707.75
1991-04-29;1037.2;1321.82;1593.99;3561.82;12187.6;13448.4;14971.8;1583.15;705.196
1991-04-30;1025.9;1267.07;1587.73;3438.92;12228.5;13476.7;15094.8;1577.03;702.646
1991-05-01;1022.15;1247.41;1519.38;3290.69;12269.5;13505.0;15177.1;1570.92;700.1
1991-05-02;1003.48;1223.01;1488.65;3092.09;12269.5;13505.0;15301.2;1546.54;697.559
1991-05-03;973.92;1189.21;1379.79;2859.28;12269.5;13505.0;15342.7;1504.14;695.022
1991-05-04;930.308;1146.33;1338.21;2758.47;12310.6;13533.4;15342.7;1472.29;692.49
1991-05-05;884.052;1099.48;1302.92;2684.52;12228.5;13561.8;15259.8;1447.73;689.962
1991-05-06;852.635;1058.03;1273.76;2604.2;12146.8;13561.8;15301.2;1423.24;684.919
1991-05-07;831.967;1026.26;1244.82;2496.41;12065.4;13561.8;15384.3;1398.84;682.404
1991-05-08;811.522;1003.82;1221.82;2404.62;12024.9;13590.2;15342.7;1377.99;674.885
1991-05-09;794.655;981.586;1198.98;2321.24;11944.1;13505.0;15259.8;1364.12;669.895
1991-05-10;781.273;963.955;1181.94;2239.16;11823.6;13448.4;15177.1;1353.74;667.406
1991-05-11;767.99;946.46;1164.98;2171.76;11624.6;13391.9;15053.7;1343.37;667.406
1991-05-12;754.808;929.102;1136.91;2118.49;11388.7;13335.5;14971.8;1333.02;662.442
1991-05-13;741.726;911.88;1120.17;2065.8;11117.5;13279.2;14849.6;1326.13;659.967
1991-05-14;728.743;894.795;1097.99;2013.71;10775.3;13166.9;14687.6;1319.24;655.029
1991-05-15;715.862;882.072;1075.96;1962.19;10403.3;12971.4;14566.9;1312.37;652.567
1991-05-16;699.901;865.229;1070.48;1917.6;10040.0;12749.7;14367.1;1308.93;633.027
1991-05-17;690.4;852.687;1054.08;1886.03;9790.82;12529.7;14208.7;1302.06;633.027
1991-05-18;684.098;840.223;1043.2;1842.22;9580.52;12230.0;14051.4;1295.2;618.557
1991-05-19;677.821;840.223;1054.08;1798.86;9270.75;11906.9;13856.4;1281.51;597.149
1991-05-20;674.693;831.957;1059.54;1774.29;8835.21;11587.7;13665.8;1271.25;569.161
1991-05-21;680.957;831.957;1043.2;1755.96;8349.87;11429.5;13280.8;1254.19;526.151
1991-05-22;677.821;827.837;1021.55;1743.78;7761.06;11194.2;12995.0;1240.58;474.117
1991-05-23;665.344;815.53;989.361;1731.64;7229.4;10883.9;12617.9;1230.39;409.848
1991-05-24;649.89;799.242;968.097;1713.51;6790.39;10476.3;12291.6;1227.0;383.409
1991-05-25;634.595;779.079;952.252;1695.46;6506.33;10100.6;11786.0;1216.83;340.449
1991-05-26;619.46;767.087;962.806;1683.47;6228.96;9633.7;11152.1;1206.68;287.065
1991-05-27;616.453;763.107;1000.05;1677.49;5908.21;9248.31;10754.0;1196.55;264.668
1991-05-28;628.522;759.136;973.399;1659.61;5661.58;8868.97;10146.5;1186.43;248.684
1991-05-29;631.556;759.136;926.04;1641.81;5452.52;8505.5;9933.1;1162.89;230.454
1991-05-30;613.451;743.34;894.914;1612.34;5247.79;8125.88;9721.5;1159.53;214.845
1991-05-31;589.672;716.037;874.364;1583.1;5077.92;7685.94;9553.55;1136.1;201.783
1991-06-01;572.108;692.982;864.149;1565.67;4881.14;7414.16;9386.8;1102.78;190.03
1991-06-02;560.528;677.791;848.903;1542.56;4732.68;7125.05;9097.87;1059.77;184.198
1991-06-03;551.911;666.491;833.75;1513.89;4630.26;6863.1;8651.28;1000.77;168.034
1991-06-04;543.352;655.272;823.699;1485.45;4514.72;6605.88;8213.89;923.164;161.183
1991-06-05;534.853;647.838;808.699;1451.65;4386.66;6332.57;7901.61;831.075;154.381
1991-06-06;526.412;636.755;798.752;1407.11;4274.54;6126.11;7670.64;768.7;148.75
1991-06-07;518.03;625.753;788.846;1357.73;4177.74;5963.32;7404.71;676.986;143.155
1991-06-08;512.474;618.464;778.982;1314.49;4068.61;5782.71;7179.82;575.932;134.278
1991-06-09;506.945;611.211;769.159;1298.44;3947.74;5585.17;6994.57;529.521;127.684
1991-06-10;498.701;603.994;764.264;1293.1;3828.88;5410.21;6811.29;495.227;124.407
1991-06-11;493.238;596.814;754.505;1282.47;3686.32;5256.95;6593.99;458.594;117.898
1991-06-12;490.516;589.671;744.789;1277.17;3584.51;5087.06;6450.71;428.037;114.665
1991-06-13;485.092;586.113;735.115;1261.32;3471.85;4919.86;6238.21;403.35;110.379
1991-06-14;477.006;575.494;730.294;1245.55;3324.72;4755.36;6028.6;381.651;106.12
1991-06-15;471.649;568.46;725.484;1229.87;3169.28;4575.74;5890.5;365.533;102.945
1991-06-16;466.318;561.464;715.896;1214.29;3029.44;4451.98;5685.78;336.346;99.7854
1991-06-17;463.662;554.504;706.351;1203.94;2881.86;4312.56;5517.44;323.239;95.5987
1991-06-18;458.371;551.038;701.595;1193.64;2738.33;4124.33;5252.39;310.236;92.4787
1991-06-19;453.106;544.133;692.116;1178.25;2598.84;3956.73;5057.11;297.339;90.4083
1991-06-20;447.868;537.266;687.392;1152.81;2483.94;3808.76;4833.09;284.55;88.3457
1991-06-21;445.259;533.847;682.68;1127.61;2412.32;3631.59;4613.23;269.352;85.267
1991-06-22;440.061;527.035;677.978;1132.63;2341.84;3489.66;4428.1;259.312;82.2067
1991-06-23;437.472;523.643;663.939;1092.74;2272.52;3319.9;4216.03;249.347;81.1907
1991-06-24;432.315;516.888;654.635;1082.87;2204.35;3229.02;3949.63;237.001;78.1557
1991-06-25;427.184;510.169;650.0;1068.13;2137.31;3139.35;3747.34;232.097;76.1431
1991-06-26;419.537;503.488;645.376;1063.24;2071.42;3065.56;3633.7;224.779;74.1394
1991-06-27;417.002;500.162;640.763;1058.36;2034.28;2978.13;3521.49;215.095;72.1446
1991-06-28;414.474;493.538;640.763;1053.49;1997.51;2877.67;3355.86;210.284;71.1507
1991-06-29;411.952;490.239;636.161;1048.63;1961.11;2792.88;3247.25;203.109;70.159
1991-06-30;409.437;486.951;626.991;1043.77;1925.07;2709.31;3113.55;195.983;70.159
1991-07-01;406.928;483.671;617.867;1038.93;1898.29;2667.98;3034.42;188.907;68.1828
1991-07-02;399.444;477.141;608.787;1029.28;1871.71;2626.96;2930.22;184.219;66.0388
1991-07-03;394.488;470.648;604.264;1019.66;1827.88;2572.75;2827.5;179.553;63.9124
1991-07-04;389.56;464.193;599.753;1010.08;1793.22;2529.2;2726.28;174.912;61.8171
1991-07-05;387.105;460.98;586.288;1000.55;1758.93;2475.03;2626.57;167.995;60.781
1991-07-06;382.217;454.582;572.926;986.319;1725.01;2421.58;2552.77;165.701;59.7528
1991-07-07;374.937;448.223;568.495;967.487;1691.44;2351.42;2504.06;158.858;57.7198
1991-07-08;367.717;438.754;564.076;958.131;1658.25;2282.54;2479.84;156.59;57.7198
1991-07-09;365.324;435.617;559.669;948.816;1625.41;2231.7;2383.94;152.073;55.7181
1991-07-10;362.939;432.49;559.669;944.173;1601.02;2181.57;2313.02;147.582;56.715
1991-07-11;360.559;426.264;555.273;939.54;1576.84;2115.82;2283.02;145.346;56.715
1991-07-12;358.187;423.166;550.889;934.917;1552.85;2067.31;2253.21;143.117;55.7181
1991-07-13;355.822;420.077;546.517;925.702;1529.07;2019.5;2179.52;143.117;51.8092
1991-07-14;353.463;416.997;542.156;916.526;1505.49;1988.01;2164.93;138.68;50.8517
1991-07-15;351.112;410.868;542.156;907.392;1489.89;1956.82;2121.44;134.27;48.0272
1991-07-16;348.767;407.818;537.808;902.839;1458.94;1895.35;2064.13;132.076;48.0272
1991-07-17;348.767;410.868;533.471;893.765;1435.97;1865.07;2021.65;127.709;46.1841
1991-07-18;346.429;407.818;529.146;884.731;1405.65;1835.09;1993.57;125.536;45.2745
1991-07-19;341.774;404.777;520.532;875.738;1377.4;1805.41;1965.69;123.371;44.3731
1991-07-20;339.457;401.746;516.243;866.785;1357.68;1776.03;1924.22;119.063;43.4797
1991-07-21;334.843;395.713;511.966;857.872;1338.1;1746.94;1896.82;119.063;41.7172
1991-07-22;332.546;392.711;507.701;853.432;1325.13;1689.66;1869.61;116.92;39.9871
1991-07-23;330.257;389.719;503.448;849.001;1305.79;1661.45;1829.16;116.92;38.2897
1991-07-24;325.698;386.737;499.207;844.58;1292.97;1633.54;1815.77;116.92;36.6252
1991-07-25;323.43;383.764;494.978;840.17;1273.87;1605.92;1789.14;114.785;35.8052
1991-07-26;318.913;377.848;490.761;831.379;1261.21;1578.59;1775.9;108.427;34.9935
1991-07-27;316.665;374.905;486.557;818.27;1242.35;1551.55;1762.71;106.323;34.1901
1991-07-28;314.424;371.971;482.365;809.582;1223.62;1524.8;1646.13;102.141;33.395
1991-07-29;309.963;366.133;478.185;805.253;1217.41;1498.33;1658.89;102.141;32.6083
1991-07-30;307.743;363.229;474.017;800.935;1211.22;1472.15;1633.42;97.9914;31.8299
1991-07-31;305.53;357.451;469.862;792.328;1205.04;1446.25;1620.76;93.8764;31.8299
1991-08-01;303.324;354.576;465.719;783.763;1198.88;1420.64;1620.76;91.832;31.8299
1991-08-02;301.125;354.576;461.589;779.495;1192.73;1420.64;1595.58;87.77;31.0598
1991-08-03;298.933;351.711;457.471;770.992;1186.6;1407.94;1583.06;83.7445;30.2981
1991-08-04;294.57;348.857;441.124;766.755;1180.49;1395.31;1570.59;77.7772;30.2981
1991-08-05;290.236;343.177;428.996;758.313;1168.31;1382.74;1545.8;73.8479;29.5449
1991-08-06;281.65;334.732;424.979;749.912;1144.13;1370.25;1521.2;68.0305;29.5449
1991-08-07;275.286;326.376;424.979;741.552;1114.27;1370.25;1496.8;66.1124;28.5894
1991-08-08;273.178;323.611;420.975;737.388;1090.67;1345.48;1472.59;64.2052;28.5894
1991-08-09;271.078;320.856;416.983;729.091;1084.8;1320.98;1448.57;60.2997;27.5684
1991-08-10;271.078;318.111;416.983;729.091;1078.96;1284.76;1424.75;59.5165;26.5721
1991-08-11;268.985;315.375;413.004;724.957;1078.96;1249.16;1401.12;58.7403;26.5721
1991-08-12;266.899;312.65;413.004;716.722;1073.13;1214.17;1377.69;57.208;25.6
1991-08-13;264.82;312.65;409.039;708.528;1061.51;1202.64;1377.69;57.208;25.6
1991-08-14;264.82;309.935;405.086;704.446;1049.97;1202.64;1354.45;56.4519;24.652
1991-08-15;262.748;309.935;405.086;700.375;1038.48;1202.64;1354.45;55.7026;24.652
1991-08-16;260.683;304.535;401.146;700.375;1032.76;1179.79;1354.45;54.9599;23.7276
1991-08-17;258.626;301.851;397.219;692.265;1021.37;1157.21;1354.45;54.2238;22.8266
1991-08-18;256.575;299.176;389.405;684.195;1010.04;1157.21;1354.45;53.4944;22.8266
1991-08-19;254.532;296.512;385.517;676.168;998.774;1134.89;1342.9;52.7715;21.9488
1991-08-20;250.467;293.857;385.517;672.17;993.166;1134.89;1331.4;52.0551;21.9488
1991-08-21;248.445;291.213;381.643;664.205;993.166;1112.85;1319.95;51.3453;21.0938
1991-08-22;246.431;288.579;377.782;660.239;987.573;1091.07;1285.89;50.642;21.0938
1991-08-23;244.423;288.579;373.934;652.337;981.995;1091.07;1263.43;49.9451;20.2612
1991-08-24;242.423;285.955;373.934;648.401;976.434;1080.28;1252.27;49.2546;19.4508
1991-08-25;240.43;283.341;373.934;636.659;970.889;1069.55;1252.27;48.5705;19.4508
1991-08-26;240.43;283.341;370.1;628.883;965.359;1069.55;1241.16;47.8928;18.6624
1991-08-27;240.43;280.738;370.1;625.011;959.845;1069.55;1241.16;47.2214;18.6624
1991-08-28;238.444;278.145;366.279;621.149;954.347;1048.3;1241.16;46.5563;17.8956
1991-08-29;236.466;275.562;366.279;617.298;943.398;1048.3;1241.16;45.8975;17.8956
1991-08-30;236.466;275.562;362.471;609.628;937.947;1048.3;1230.1;45.245;17.15
1991-08-31;234.494;272.989;362.471;617.298;932.512;1037.77;1230.1;44.5986;16.4254
1991-09-01;234.494;272.989;358.677;609.628;927.093;1027.31;1218.83;43.9584;16.4254
1991-09-02;232.53;272.989;358.677;605.808;921.69;1016.92;1207.87;43.3244;15.7216
1991-09-03;230.573;270.427;354.897;605.808;921.69;1006.58;1207.87;42.6966;15.7216
1991-09-04;228.624;267.875;354.897;605.808;916.302;996.318;1207.87;42.0748;15.0381
1991-09-05;228.624;265.333;351.129;602.0;910.931;986.116;1196.96;41.4591;15.0381
1991-09-06;226.681;262.801;347.376;602.0;910.931;986.116;1186.09;40.8494;14.3748
1991-09-07;226.681;262.801;343.636;602.0;910.931;986.116;1186.09;40.2457;13.7312
1991-09-08;222.818;260.28;339.91;598.202;905.575;975.979;1175.28;39.648;13.7312
1991-09-09;220.898;257.769;339.91;594.414;900.235;975.979;1186.09;39.0562;13.1072
1991-09-10;218.984;255.269;336.197;590.637;894.911;975.979;1186.09;38.4704;13.1072
1991-09-11;217.078;255.269;336.197;586.871;894.911;975.979;1186.09;37.8905;12.5024
1991-09-12;215.18;252.779;332.499;583.115;889.602;965.907;1186.09;37.3164;12.5024
1991-09-13;215.18;250.299;336.197;579.37;889.602;955.899;1186.09;36.7481;11.9164
1991-09-14;215.18;250.299;339.91;575.635;884.309;955.899;1186.09;36.1857;11.349
1991-09-15;217.078;250.299;336.197;571.912;873.771;955.899;1186.09;35.629;11.349
1991-09-16;217.078;250.299;332.499;568.199;868.526;945.956;1186.09;35.629;10.8
1991-09-17;215.18;250.299;328.814;564.496;873.771;945.956;1186.09;35.078;10.8
1991-09-18;213.288;250.299;328.814;564.496;879.033;936.076;1175.28;34.5328;10.2689
1991-09-19;211.404;252.779;336.197;560.804;879.033;926.26;1164.51;33.9932;10.2689
1991-09-20;213.288;252.779;351.129;557.123;884.309;916.508;1164.51;33.4593;9.7556
1991-09-21;218.984;255.269;358.677;553.453;889.602;936.076;1164.51;32.931;9.7556
1991-09-22;226.681;262.801;362.471;568.199;894.911;936.076;1164.51;32.4083;9.2597
1991-09-23;230.573;267.875;373.934;583.115;889.602;936.076;1164.51;31.8911;8.7808
1991-09-24;236.466;272.989;393.306;590.637;863.297;945.956;1164.51;31.3795;8.7808
1991-09-25;246.431;280.738;416.983;602.0;847.703;945.956;1164.51;30.8734;8.3188
1991-09-26;258.626;291.213;389.405;617.298;842.537;955.899;1164.51;30.3728;8.3188
1991-09-27;258.626;293.857;385.517;628.883;837.387;945.956;1164.51;29.8776;7.8732
1991-09-28;250.467;288.579;381.643;644.477;837.387;897.195;1164.51;29.3878;7.8732
1991-09-29;246.431;285.955;377.782;648.401;847.703;897.195;1164.51;28.9034;7.8732
1991-09-30;244.423;301.851;366.279;644.477;863.297;887.633;1164.51;28.4243;7.8732
1991-10-01;240.43;299.176;366.279;632.766;863.297;887.633;1164.75;27.9506;7.8732
1991-10-02;236.466;307.23;385.517;617.298;873.771;887.633;1164.75;27.4822;7.8732
1991-10-03;240.43;326.376;416.983;609.628;884.309;906.82;1164.75;27.019;7.8732
1991-10-04;254.532;334.732;507.701;609.628;894.911;916.508;1164.75;26.5611;8.3188
1991-10-05;290.236;351.711;654.635;640.562;894.911;916.508;1164.75;26.1083;7.8732
1991-10-06;360.559;407.818;711.118;704.446;894.911;936.076;1154.03;25.6608;7.4439
1991-10-07;427.184;486.951;759.379;796.626;894.911;945.956;1154.03;25.2183;7.4439
1991-10-08;466.318;551.038;706.351;866.785;884.309;955.899;1154.03;24.781;7.0304
1991-10-09;468.98;593.238;663.939;911.954;879.033;955.899;1132.73;24.3488;7.0304
1991-10-10;447.868;582.564;645.376;944.173;879.033;955.899;1132.73;23.9217;7.0304
1991-10-11;424.49;533.847;730.294;967.487;900.235;955.899;1132.73;23.4995;7.0304
1991-10-12;440.041;533.847;711.118;944.173;954.347;965.907;1154.03;23.0824;6.6326
1991-10-13;458.435;537.266;631.571;916.526;1032.76;975.979;1154.03;22.6702;6.6326
1991-10-14;437.435;523.643;586.288;902.839;1102.44;975.979;1154.03;22.263;6.25
1991-10-15;399.022;473.89;546.517;916.526;1150.15;975.979;1186.34;21.8606;7.4439
1991-10-16;369.213;429.372;490.761;934.917;1180.49;986.116;1175.52;21.4632;8.7808
1991-10-17;337.867;395.713;461.589;916.526;1211.22;986.116;1164.75;21.0706;9.2597
1991-10-18;312.132;363.229;433.026;809.582;1205.04;996.318;1154.03;20.6828;10.2689
1991-10-19;291.625;348.857;401.146;758.313;1180.49;1006.58;1154.03;20.6828;10.8
1991-10-20;271.622;334.732;401.146;745.727;1168.31;1027.31;1132.73;20.2998;10.8
1991-10-21;260.732;323.611;416.983;720.834;1180.49;1048.3;1297.2;20.2998;10.8
1991-10-22;262.897;312.65;461.589;684.195;1192.73;1069.55;1366.04;20.2998;10.8
1991-10-23;231.099;299.176;499.207;664.205;1186.6;1069.55;1412.91;19.9215;9.7556
1991-10-24;237.341;296.512;465.719;692.265;1102.44;1069.55;1436.64;19.9215;9.7556
1991-10-25;222.87;293.857;461.589;724.957;1049.97;1080.28;1448.57;19.9215;8.7808
1991-10-26;267.247;320.856;474.017;729.091;1038.48;1080.28;1448.57;19.9215;7.8732
1991-10-27;309.829;360.335;469.862;724.957;1015.7;1091.07;1460.56;19.9215;7.4439
1991-10-28;300.677;360.335;494.978;716.722;981.995;1091.07;1472.59;19.548;7.0304
1991-10-29;298.405;346.012;537.808;700.375;965.359;1091.07;1484.67;19.548;7.0304
1991-10-30;293.879;337.537;533.471;708.528;981.995;1091.07;1484.67;19.548;6.6326
1991-10-31;289.377;329.151;499.207;737.388;1015.7;1091.07;1508.98;19.548;7.4439
1991-11-01;284.901;323.611;478.185;741.552;1027.06;1101.92;1545.8;19.548;7.8732
1991-11-02;280.449;318.111;437.069;737.388;1027.06;1101.92;1570.59;19.548;6.6326
1991-11-03;276.023;312.65;413.004;729.091;1021.37;1112.85;1595.58;19.548;6.25
1991-11-04;271.622;309.935;416.983;696.315;1004.4;1112.85;1608.15;19.548;7.0304
1991-11-05;267.247;307.23;420.975;680.176;1067.31;1112.85;1633.42;19.548;6.25
1991-11-06;265.069;343.177;416.983;668.182;1049.97;1123.84;1658.89;19.9215;6.25
1991-11-07;260.732;323.611;420.975;652.337;1027.06;1134.89;1684.56;19.9215;6.25
1991-11-08;258.573;309.935;469.862;648.401;998.774;1134.89;1697.46;19.9215;5.8824
1991-11-09;461.085;423.166;516.243;676.168;1004.4;1146.02;1736.46;20.2998;6.6326
1991-11-10;455.791;503.488;490.761;716.722;1027.06;1157.21;1762.71;20.2998;6.6326
